"id","type","attributes","relationships","meta"
"1066469","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-21T02:15:23.292Z"",""skip-networking"":false,""user-id"":""936541"",""bookmarked"":false}","{""user"":{""data"":{""id"":""936541"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13032"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6918428"",""type"":""selected-interest""},{""id"":""6918407"",""type"":""selected-interest""},{""id"":""6918405"",""type"":""selected-interest""},{""id"":""6918398"",""type"":""selected-interest""},{""id"":""6918389"",""type"":""selected-interest""},{""id"":""6918379"",""type"":""selected-interest""},{""id"":""6918361"",""type"":""selected-interest""},{""id"":""6918351"",""type"":""selected-interest""},{""id"":""6918348"",""type"":""selected-interest""},{""id"":""6918330"",""type"":""selected-interest""},{""id"":""6918325"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1066467","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-21T02:15:16.913Z"",""skip-networking"":false,""user-id"":""936574"",""bookmarked"":false}","{""user"":{""data"":{""id"":""936574"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13032"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6918342"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1066466","attendee","{""pitch"":""AgFunder invests in bold and exceptional founders transforming our food and agriculture system. You can reach me at angela@agfunder.com. "",""joined-at"":""2022-09-21T02:15:07.859Z"",""skip-networking"":false,""user-id"":""936573"",""bookmarked"":false}","{""user"":{""data"":{""id"":""936573"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""12824"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6918356"",""type"":""selected-interest""},{""id"":""6918355"",""type"":""selected-interest""},{""id"":""6918354"",""type"":""selected-interest""},{""id"":""6918336"",""type"":""selected-interest""},{""id"":""6918335"",""type"":""selected-interest""},{""id"":""6918334"",""type"":""selected-interest""},{""id"":""6918323"",""type"":""selected-interest""},{""id"":""6918322"",""type"":""selected-interest""},{""id"":""6918321"",""type"":""selected-interest""},{""id"":""6918316"",""type"":""selected-interest""},{""id"":""6918315"",""type"":""selected-interest""},{""id"":""6918314"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1066465","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-21T02:14:53.670Z"",""skip-networking"":false,""user-id"":""936553"",""bookmarked"":false}","{""user"":{""data"":{""id"":""936553"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13032"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6918329"",""type"":""selected-interest""},{""id"":""6918313"",""type"":""selected-interest""},{""id"":""6918305"",""type"":""selected-interest""},{""id"":""6918294"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1066460","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-21T02:14:45.214Z"",""skip-networking"":false,""user-id"":""936459"",""bookmarked"":false}","{""user"":{""data"":{""id"":""936459"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13032"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6918685"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1066459","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-21T02:14:41.548Z"",""skip-networking"":false,""user-id"":""930918"",""bookmarked"":false}","{""user"":{""data"":{""id"":""930918"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13034"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6918300"",""type"":""selected-interest""},{""id"":""6918287"",""type"":""selected-interest""},{""id"":""6918270"",""type"":""selected-interest""}]},""sponsors"":{""data"":[{""id"":""73720"",""type"":""sponsor""}]},""selected-sponsor"":{""data"":null}}",
"1066457","attendee","{""pitch"":""Happy to chat about opportunities in content and branding in Southeast Asia and Singapore!"",""joined-at"":""2022-09-21T02:14:39.492Z"",""skip-networking"":false,""user-id"":""932666"",""bookmarked"":false}","{""user"":{""data"":{""id"":""932666"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13032"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6918310"",""type"":""selected-interest""},{""id"":""6918301"",""type"":""selected-interest""},{""id"":""6918296"",""type"":""selected-interest""},{""id"":""6918295"",""type"":""selected-interest""},{""id"":""6918285"",""type"":""selected-interest""},{""id"":""6918263"",""type"":""selected-interest""},{""id"":""6918261"",""type"":""selected-interest""},{""id"":""6918258"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1066456","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-21T02:14:35.147Z"",""skip-networking"":false,""user-id"":""936567"",""bookmarked"":false}","{""user"":{""data"":{""id"":""936567"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13032"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6918411"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1066455","attendee","{""pitch"":""Hi! I'm a senior partnership manager at Beacon VC, an investment arm of KBank. I'm looking for potential partnership opportunity and would like to meet new people at this event."",""joined-at"":""2022-09-21T02:14:29.769Z"",""skip-networking"":false,""user-id"":""933350"",""bookmarked"":false}","{""user"":{""data"":{""id"":""933350"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13035"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6919360"",""type"":""selected-interest""},{""id"":""6919351"",""type"":""selected-interest""},{""id"":""6918661"",""type"":""selected-interest""},{""id"":""6918660"",""type"":""selected-interest""},{""id"":""6918651"",""type"":""selected-interest""},{""id"":""6918650"",""type"":""selected-interest""},{""id"":""6918645"",""type"":""selected-interest""},{""id"":""6918644"",""type"":""selected-interest""},{""id"":""6918635"",""type"":""selected-interest""},{""id"":""6918634"",""type"":""selected-interest""},{""id"":""6918614"",""type"":""selected-interest""},{""id"":""6918613"",""type"":""selected-interest""},{""id"":""6918590"",""type"":""selected-interest""},{""id"":""6918589"",""type"":""selected-interest""},{""id"":""6918577"",""type"":""selected-interest""},{""id"":""6918552"",""type"":""selected-interest""},{""id"":""6918542"",""type"":""selected-interest""},{""id"":""6918536"",""type"":""selected-interest""},{""id"":""6918531"",""type"":""selected-interest""},{""id"":""6918524"",""type"":""selected-interest""},{""id"":""6918510"",""type"":""selected-interest""},{""id"":""6918474"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1066454","attendee","{""pitch"":""Looking forward to learning and new experiences"",""joined-at"":""2022-09-21T02:14:29.760Z"",""skip-networking"":false,""user-id"":""936566"",""bookmarked"":false}","{""user"":{""data"":{""id"":""936566"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13034"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6918402"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1066453","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-21T02:14:29.309Z"",""skip-networking"":false,""user-id"":""936561"",""bookmarked"":false}","{""user"":{""data"":{""id"":""936561"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13032"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6918248"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1066452","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-21T02:14:27.644Z"",""skip-networking"":false,""user-id"":""936564"",""bookmarked"":false}","{""user"":{""data"":{""id"":""936564"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""12824"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6918387"",""type"":""selected-interest""},{""id"":""6918384"",""type"":""selected-interest""},{""id"":""6918383"",""type"":""selected-interest""},{""id"":""6918377"",""type"":""selected-interest""},{""id"":""6918375"",""type"":""selected-interest""},{""id"":""6918367"",""type"":""selected-interest""},{""id"":""6918353"",""type"":""selected-interest""},{""id"":""6918352"",""type"":""selected-interest""},{""id"":""6918341"",""type"":""selected-interest""},{""id"":""6918340"",""type"":""selected-interest""},{""id"":""6918339"",""type"":""selected-interest""},{""id"":""6918319"",""type"":""selected-interest""},{""id"":""6918318"",""type"":""selected-interest""},{""id"":""6918317"",""type"":""selected-interest""},{""id"":""6918304"",""type"":""selected-interest""},{""id"":""6918284"",""type"":""selected-interest""},{""id"":""6918283"",""type"":""selected-interest""},{""id"":""6918282"",""type"":""selected-interest""},{""id"":""6918254"",""type"":""selected-interest""},{""id"":""6918253"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1066450","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-21T02:14:16.762Z"",""skip-networking"":false,""user-id"":""936563"",""bookmarked"":false}","{""user"":{""data"":{""id"":""936563"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13034"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6923260"",""type"":""selected-interest""},{""id"":""6923256"",""type"":""selected-interest""},{""id"":""6918241"",""type"":""selected-interest""},{""id"":""6918237"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1066448","attendee","{""pitch"":""Hi! I'm Yohana Dandan, a Business Development from totech.id. Work in IT company that provide IT Solutions, Cloud Computing Solutions and Cyber Security. Came from logistic company called ATT Group that provide one stop Total Logistic Solutions. Let's collaborate together!"",""joined-at"":""2022-09-21T02:13:56.087Z"",""skip-networking"":false,""user-id"":""936560"",""bookmarked"":false}","{""user"":{""data"":{""id"":""936560"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13034"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6923716"",""type"":""selected-interest""},{""id"":""6923711"",""type"":""selected-interest""},{""id"":""6923703"",""type"":""selected-interest""},{""id"":""6923700"",""type"":""selected-interest""},{""id"":""6923693"",""type"":""selected-interest""},{""id"":""6923691"",""type"":""selected-interest""},{""id"":""6923689"",""type"":""selected-interest""},{""id"":""6922869"",""type"":""selected-interest""},{""id"":""6922856"",""type"":""selected-interest""},{""id"":""6922833"",""type"":""selected-interest""},{""id"":""6922828"",""type"":""selected-interest""},{""id"":""6922813"",""type"":""selected-interest""},{""id"":""6922801"",""type"":""selected-interest""},{""id"":""6922794"",""type"":""selected-interest""},{""id"":""6922791"",""type"":""selected-interest""},{""id"":""6922784"",""type"":""selected-interest""},{""id"":""6922775"",""type"":""selected-interest""},{""id"":""6922720"",""type"":""selected-interest""},{""id"":""6922626"",""type"":""selected-interest""},{""id"":""6918458"",""type"":""selected-interest""},{""id"":""6918456"",""type"":""selected-interest""},{""id"":""6918454"",""type"":""selected-interest""},{""id"":""6918252"",""type"":""selected-interest""},{""id"":""6918251"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1066447","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-21T02:13:49.077Z"",""skip-networking"":false,""user-id"":""936559"",""bookmarked"":false}","{""user"":{""data"":{""id"":""936559"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""12824"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6918763"",""type"":""selected-interest""},{""id"":""6918762"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1066442","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-21T02:13:19.781Z"",""skip-networking"":false,""user-id"":""936554"",""bookmarked"":false}","{""user"":{""data"":{""id"":""936554"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13032"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6918228"",""type"":""selected-interest""},{""id"":""6918225"",""type"":""selected-interest""},{""id"":""6918199"",""type"":""selected-interest""},{""id"":""6918198"",""type"":""selected-interest""},{""id"":""6918188"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1066440","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-21T02:13:05.835Z"",""skip-networking"":false,""user-id"":""936080"",""bookmarked"":false}","{""user"":{""data"":{""id"":""936080"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13224"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6918162"",""type"":""selected-interest""},{""id"":""6918153"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
